OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036AKL,2024-10-09T06:07:28.019424,14.64599938,0.0006402,74.0341,218.8740,328.4882,31.5901,0,U,35442,999,81174,1.1261E-02,6.035E-04,0
COSMOS 2251 DEB,1993-036AKM,2024-10-08T18:00:07.364736,14.60620182,0.0144524,73.9982,98.3990,348.6861,11.1063,0,U,35443,999,80525,3.2093E-02,1.85373E-03,0
COSMOS 2251 DEB,1993-036AKP,2024-10-08T06:51:04.684032,14.49573395,0.0167746,74.0402,34.9100,232.0900,126.4996,0,U,35445,999,81144,3.0374E-02,1.42196E-03,0
COSMOS 2251 DEB,1993-036AKQ,2024-10-08T14:36:12.284064,14.53858556,0.0077836,74.0473,51.0450,278.7425,80.4928,0,U,35446,999,81769,7.4749E-04,3.241E-05,0
COSMOS 2251 DEB,1993-036AKS,2024-10-09T03:45:09.140256,14.49206632,0.0008662,73.9061,185.4448,93.7113,266.5037,0,U,35448,999,81099,5.6787E-03,2.1684E-04,0
COSMOS 2251 DEB,1993-036AKV,2024-10-06T10:59:38.733216,15.01715050,0.007476,73.9356,291.0988,283.6725,75.6146,0,U,35451,999,83395,3.257E-03,4.5236E-04,0
COSMOS 2251 DEB,1993-036AKX,2024-10-08T03:36:48.755520,14.34717056,0.0072576,74.0073,93.0932,325.5522,34.0936,0,U,35453,999,80035,1.1482E-02,3.3639E-04,0
COSMOS 2251 DEB,1993-036AKZ,2024-10-07T23:00:36.221184,14.43584071,0.0110502,74.0342,20.2096,232.1191,126.9933,0,U,35455,999,80313,6.3345E-03,2.3168E-04,0
COSMOS 2251 DEB,1993-036ALA,2024-10-09T06:08:36.159648,14.56662167,0.0080113,73.9560,226.2726,176.9921,183.1742,0,U,35456,999,59591,7.5828E-03,3.5509E-04,0
COSMOS 2251 DEB,1993-036ALD,2024-10-08T16:21:07.491744,14.36177555,0.0018967,73.8699,265.9311,296.6830,63.2379,0,U,35459,999,80482,2.2972E-03,6.691E-05,0
COSMOS 2251 DEB,1993-036ALG,2024-10-09T11:42:47.893248,14.24350965,0.0090481,74.0479,325.7565,102.8759,258.2514,0,U,35462,999,60256,3.3772E-03,8.129E-05,0
COSMOS 2251 DEB,1993-036ALJ,2024-10-09T07:02:23.318880,15.08732850,0.0022196,73.9974,230.7950,138.5469,11.1239,0,U,35464,999,82492,1.3584E-02,2.21038E-03,0
COSMOS 2251 DEB,1993-036ALK,2024-10-08T23:32:51.658944,14.42121884,0.0065598,73.9990,277.3421,181.7814,178.3119,0,U,35465,999,81041,1.8017E-03,6.058E-05,0
COSMOS 2251 DEB,1993-036ALP,2024-10-06T19:39:16.430688,14.49069189,0.0077495,74.0144,115.3295,14.3681,345.9656,0,U,35469,999,81924,4.6238E-04,1.795E-05,0
COSMOS 2251 DEB,1993-036ALU,2024-10-09T05:27:30.594816,15.35893772,0.0022533,73.9541,8.0609,0.6383,28.9224,0,U,35474,999,82016,1.5633E-02,5.94628E-03,0
COSMOS 2251 DEB,1993-036ALV,2024-10-08T08:42:40.886208,14.56962033,0.0024432,74.0267,272.9094,87.2361,273.1599,0,U,35475,999,59318,3.7971E-02,1.7586E-03,0
COSMOS 2251 DEB,1993-036ALW,2024-10-09T12:17:53.159712,14.61376782,0.0023595,73.9815,175.1052,264.6336,153.4251,0,U,35476,999,81597,5.2616E-03,2.6199E-04,0
COSMOS 2251 DEB,1993-036ALX,2024-10-06T03:58:21.127584,13.80698706,0.0290789,73.9068,192.7895,280.2979,76.5481,0,U,35580,999,56278,5.4334E-03,7.84E-05,0
COSMOS 2251 DEB,1993-036AMA,2024-10-08T11:42:58.385664,13.53985277,0.0389568,73.9197,188.6023,292.7540,63.2845,0,U,35583,999,76718,8.5763E-03,9.406E-05,0
COSMOS 2251 DEB,1993-036AMB,2024-10-07T02:28:41.556000,14.77559536,0.0059361,74.0676,324.3850,34.3344,326.1644,0,U,35584,999,79409,2.8367E-02,2.14939E-03,0
COSMOS 2251 DEB,1993-036AMC,2024-10-08T12:33:37.279296,13.72211056,0.0319186,73.9754,345.2801,345.4931,74.2632,0,U,35585,999,77817,6.431E-03,8.417E-05,0
COSMOS 2251 DEB,1993-036AMD,2024-09-26T18:19:02.080128,13.51110854,0.0409117,74.0186,290.0173,257.2706,224.6957,0,U,35586,999,76458,1.3558E-03,1.458E-05,0
COSMOS 2251 DEB,1993-036AME,2024-10-08T10:35:41.704224,14.69098522,0.0104402,74.0067,175.0889,109.9840,251.2610,0,U,35587,999,60021,3.2018E-03,2.0478E-04,0
COSMOS 2251 DEB,1993-036AMK,2024-10-08T09:56:56.399424,15.31617664,0.0048303,74.0030,172.9048,33.5228,326.9015,0,U,35592,999,83497,1.1899E-02,3.9579E-03,0
COSMOS 2251 DEB,1993-036AML,2024-10-06T21:39:35.344224,14.22408312,0.0104632,74.0886,344.0634,99.9798,261.3176,0,U,35593,999,79112,2.3367E-03,5.483E-05,0
COSMOS 2251 DEB,1993-036AMM,2024-10-07T15:06:41.872320,14.72674508,0.0039716,73.8129,248.7780,79.2462,281.3176,0,U,35594,999,81803,6.6002E-03,4.2844E-04,0
COSMOS 2251 DEB,1993-036AMV,2024-10-09T08:19:50.996928,15.17406504,0.0123732,74.0023,13.3839,195.4929,230.7950,0,U,35602,999,83540,1.9214E-03,4.7158E-04,0
COSMOS 2251 DEB,1993-036AMY,2024-10-08T06:22:37.821792,14.72317044,0.0075595,73.8884,135.4864,161.5423,198.8519,0,U,35605,999,81338,3.3627E-02,2.29596E-03,0
COSMOS 2251 DEB,1993-036AMZ,2024-10-08T20:03:51.358176,13.40118504,0.0460086,73.8130,335.3369,248.0740,107.0861,0,U,35606,999,75434,5.4798E-03,5.538E-05,0
COSMOS 2251 DEB,1993-036ANE,2024-10-08T23:39:12.519648,14.57657192,0.0025968,74.0258,288.0339,104.6072,255.7974,0,U,35611,999,80992,5.895E-03,2.709E-04,0
COSMOS 2251 DEB,1993-036ANH,2024-10-07T18:55:58.910592,14.59768413,0.008579,73.9603,78.9633,32.7212,327.9225,0,U,35614,999,81423,4.2064E-03,2.1181E-04,0
COSMOS 2251 DEB,1993-036ANJ,2024-10-08T19:41:03.406848,15.11622007,0.0014987,73.9898,310.1323,223.3367,136.6648,0,U,35643,999,81909,1.2069E-02,2.1172E-03,0
COSMOS 2251 DEB,1993-036ANL,2024-10-08T08:38:01.140288,14.37238727,0.0075749,73.9702,169.0197,62.6544,298.2292,0,U,35645,999,80568,4.8856E-02,1.53859E-03,0
COSMOS 2251 DEB,1993-036ANM,2024-10-09T13:25:53.524128,13.39646086,0.0461986,73.8752,16.5133,199.5918,173.1383,0,U,35646,999,76108,5.6964E-03,5.738E-05,0
COSMOS 2251 DEB,1993-036ANN,2024-10-07T23:57:26.833536,14.40209146,0.0048401,74.0293,13.9836,220.6801,139.0736,0,U,35647,999,61454,4.1859E-03,1.3425E-04,0
COSMOS 2251 DEB,1993-036ANR,2024-10-09T01:01:02.107200,14.67399857,0.0019634,74.0529,139.6462,306.3276,204.0362,0,U,35650,999,81293,5.8383E-03,3.3244E-04,0
COSMOS 2251 DEB,1993-036APB,2024-10-09T01:58:22.044576,14.47494483,0.0016959,74.0425,218.4199,116.8511,254.6608,0,U,35660,999,59648,2.2068E-03,8.107E-05,0
COSMOS 2251 DEB,1993-036APC,2024-10-09T11:17:37.839840,14.77486844,0.0102725,74.0149,209.7767,63.2197,297.9442,0,U,35661,999,81507,2.747E-03,2.1413E-04,0
COSMOS 2251 DEB,1993-036APE,2024-10-02T06:46:04.853568,14.56246561,0.0006451,73.9872,240.3471,39.5788,320.5845,0,U,35663,999,67005,5.6723E-03,2.5167E-04,0
COSMOS 2251 DEB,1993-036APJ,2024-09-30T05:08:45.043008,14.53154844,0.0021788,74.0571,252.1514,58.2104,302.1176,0,U,35667,999,64415,3.7771E-03,1.5696E-04,0
COSMOS 2251 DEB,1993-036APK,2024-10-08T20:07:30.329472,14.61818034,0.0084711,74.0458,324.4877,181.6946,178.3947,0,U,35668,999,81360,1.1351E-03,5.94E-05,0
COSMOS 2251 DEB,1993-036APL,2024-10-08T06:45:28.200096,13.55733745,0.0391711,73.8620,140.8200,326.7519,30.9517,0,U,35669,999,54952,1.2664E-02,1.4459E-04,0
COSMOS 2251 DEB,1993-036APM,2024-10-09T12:14:18.549024,14.78135050,0.0049484,73.8987,206.2580,266.1133,93.4384,0,U,35670,999,81348,4.007E-03,2.9701E-04,0
COSMOS 2251 DEB,1993-036APN,2024-10-09T09:28:29.080992,14.47158554,0.0039877,74.0186,163.6778,81.8209,31.9521,0,U,35671,999,80549,1.0451E-03,3.826E-05,0
COSMOS 2251 DEB,1993-036APP,2024-10-09T11:30:07.254432,15.12956775,0.0005736,74.0396,326.1630,95.8393,329.5768,0,U,35672,999,81384,1.3025E-02,2.37512E-03,0
COSMOS 2251 DEB,1993-036APR,2024-10-08T07:33:22.030848,14.46512406,0.0107726,74.0623,44.9762,201.8622,157.7924,0,U,35674,999,79868,3.0397E-02,1.19613E-03,0
COSMOS 2251 DEB,1993-036APW,2024-09-28T19:10:12.731808,13.77668304,0.03002,74.0071,320.5189,263.8554,92.8293,0,U,35701,999,56092,3.3191E-03,4.603E-05,0
COSMOS 2251 DEB,1993-036APY,2024-10-08T23:49:53.651712,14.80889427,0.0077746,74.0458,177.0619,1.0100,359.1218,0,U,35703,999,60232,3.1025E-03,2.531E-04,0
COSMOS 2251 DEB,1993-036AQA,2024-10-08T13:55:57.122400,14.53122663,0.004608,74.2878,229.0291,313.2413,46.4907,0,U,35705,999,79788,4.3823E-02,1.89068E-03,0
COSMOS 2251 DEB,1993-036AQB,2024-10-09T01:01:18.971616,13.63943980,0.0348523,73.8929,51.8485,179.7912,180.3415,0,U,35706,999,56198,8.7669E-03,1.0512E-04,0
COSMOS 2251 DEB,1993-036AQG,2024-10-08T19:16:44.708736,14.61724949,0.0086754,74.0482,324.2585,177.0031,183.1675,0,U,35711,999,81484,1.1125E-03,5.823E-05,0
COSMOS 2251 DEB,1993-036AQM,2024-10-09T10:08:05.181216,14.59053872,0.009204,73.9938,295.1755,241.2025,187.5134,0,U,35716,999,81363,6.2205E-04,3.07E-05,0
COSMOS 2251 DEB,1993-036AQN,2024-10-08T06:49:53.095584,14.32921465,0.0087827,74.1653,281.9937,261.9105,97.2076,0,U,35717,999,79272,2.7228E-02,7.8541E-04,0
COSMOS 2251 DEB,1993-036AQP,2024-10-09T03:06:26.357472,14.57792061,0.0013984,74.0327,235.0686,21.5741,338.6010,0,U,35718,999,80895,7.1133E-03,3.2712E-04,0
COSMOS 2251 DEB,1993-036AQS,2024-10-09T04:04:00.104160,14.28381498,0.015569,73.9520,245.3391,126.4741,235.0871,0,U,35721,999,79415,5.6219E-03,1.6011E-04,0
COSMOS 2251 DEB,1993-036AQV,2024-10-09T07:57:32.345568,14.56345210,0.0063235,74.0356,38.9158,300.2735,59.2180,0,U,35724,999,81273,1.469E-03,6.667E-05,0
COSMOS 2251 DEB,1993-036AQX,2024-10-09T07:26:46.659264,15.16424504,0.0007837,74.0277,262.7841,129.8901,230.2984,0,U,35726,999,60324,1.4971E-02,3.03776E-03,0
COSMOS 2251 DEB,1993-036ARA,2024-10-08T19:03:23.079168,14.88305985,0.002015,74.0247,332.0998,241.3254,235.4352,0,U,35729,999,81738,7.4171E-03,6.9519E-04,0
COSMOS 2251 DEB,1993-036ARD,2024-10-08T10:20:26.210688,14.62444650,0.0079464,74.0375,322.1439,192.2262,167.6980,0,U,35759,999,59839,4.0737E-03,2.1621E-04,0
COSMOS 2251 DEB,1993-036ARR,2024-10-07T03:53:06.844992,13.97972328,0.026412,74.1727,341.0169,30.8486,330.7866,0,U,35771,999,77570,1.3448E-02,2.5749E-04,0
COSMOS 2251 DEB,1993-036ART,2024-10-09T10:41:30.891552,14.57650898,0.0050673,74.0089,81.7063,345.0881,14.8785,0,U,35773,999,80573,2.906E-03,1.3483E-04,0
COSMOS 2251 DEB,1993-036ARV,2024-10-08T16:43:50.175264,15.24813160,0.0015494,74.0013,261.0801,192.6409,340.4847,0,U,35775,999,82072,3.0207E-02,8.14025E-03,0
COSMOS 2251 DEB,1993-036ARX,2024-10-07T18:34:25.010112,13.40507181,0.0455065,73.7698,290.8638,249.1561,290.5977,0,U,35777,999,73907,3.2543E-03,3.257E-05,0
COSMOS 2251 DEB,1993-036ASE,2024-10-08T23:39:18.849312,14.48354763,0.0041299,74.0394,175.7471,51.7646,308.7219,0,U,35784,999,59480,1.3954E-03,5.254E-05,0
COSMOS 2251 DEB,1993-036ASG,2024-10-07T23:34:48.672192,14.58471614,0.0038383,74.0166,150.5939,24.1664,336.1290,0,U,35786,999,67109,4.5738E-03,2.1487E-04,0
COSMOS 2251 DEB,1993-036ASJ,2024-10-06T00:46:04.755072,15.39564151,0.0020561,73.9885,14.2491,322.6036,37.3739,0,U,35788,999,81244,1.4374E-02,6.16434E-03,0
COSMOS 2251 DEB,1993-036ASK,2024-10-07T22:12:45.263232,14.35445319,0.0048551,74.0411,354.8598,202.3964,157.5070,0,U,35789,999,55044,5.9868E-04,1.718E-05,0
COSMOS 2251 DEB,1993-036ASP,2024-10-07T23:51:48.915360,14.63956199,0.0004795,74.0431,177.6958,4.6444,6.9745,0,U,35793,999,81403,7.509E-03,3.953E-04,0
COSMOS 2251 DEB,1993-036ASS,2024-10-08T04:27:22.076352,14.68050490,0.0023489,73.9910,255.7938,100.7005,259.6811,0,U,35796,999,65455,5.6221E-02,3.40772E-03,0
COSMOS 2251 DEB,1993-036ASW,2024-10-08T02:20:31.284384,13.85626929,0.0259717,73.8446,67.7849,229.7448,128.0707,0,U,35824,999,78255,6.322E-03,9.391E-05,0
COSMOS 2251 DEB,1993-036ASX,2024-10-06T07:43:04.532736,13.68324953,0.0358582,74.1008,132.1769,330.4885,27.6401,0,U,35825,999,76587,5.0931E-03,6.795E-05,0
COSMOS 2251 DEB,1993-036ATB,2024-10-09T03:34:38.162784,14.61531346,0.0009,74.0300,211.6853,11.7148,348.4225,0,U,35829,999,81464,9.4057E-03,4.7011E-04,0
COSMOS 2251 DEB,1993-036ATC,2024-10-07T09:14:51.345600,14.18542810,0.0127431,73.8667,328.6124,19.2472,341.3419,0,U,35830,999,78543,8.026E-03,1.8016E-04,0
COSMOS 2251 DEB,1993-036ATG,2024-10-08T22:09:02.560320,14.12399884,0.0112495,73.9332,349.1038,238.6215,297.1111,0,U,35834,999,77912,8.5184E-04,1.642E-05,0
COSMOS 2251 DEB,1993-036ATH,2024-10-08T06:22:20.901216,13.80504369,0.0298046,74.0634,270.9664,152.0278,209.7235,0,U,35835,999,55753,1.1874E-02,1.7406E-04,0
COSMOS 2251 DEB,1993-036ATJ,2024-10-06T07:09:14.251104,14.57175981,0.0029595,74.0355,284.8517,88.6549,271.8006,0,U,35836,999,81224,6.2072E-03,2.8273E-04,0
COSMOS 2251 DEB,1993-036ATK,2024-10-07T04:28:46.256736,13.56548015,0.0445241,73.7260,202.2329,184.0226,250.0349,0,U,35837,999,52106,5.9324E-03,7.951E-05,0
COSMOS 2251 DEB,1993-036ATM,2024-10-07T06:14:40.179264,14.84135655,0.00244,74.2318,121.7700,65.9313,55.3369,0,U,35839,999,82062,8.9075E-03,7.5592E-04,0
COSMOS 2251 DEB,1993-036ATN,2024-10-08T02:51:09.681120,14.30339774,0.0132254,73.9346,232.3368,228.8215,130.1469,0,U,35840,999,79115,8.3597E-03,2.3933E-04,0
COSMOS 2251 DEB,1993-036ATU,2024-10-09T14:00:09.003456,15.08499924,0.0039241,74.1792,226.6780,173.8575,186.3107,0,U,35881,999,64222,2.8465E-02,4.82082E-03,0
COSMOS 2251 DEB,1993-036ATW,2024-10-08T22:40:43.420800,14.48887472,0.0084995,74.0233,157.6322,31.2949,340.4652,0,U,35883,999,56157,1.3354E-03,5.265E-05,0
COSMOS 2251 DEB,1993-036ATX,2024-10-01T15:08:13.833888,14.20131784,0.0121554,73.9925,44.5061,290.0543,68.7550,0,U,35884,999,79238,5.0658E-03,1.1625E-04,0
COSMOS 2251 DEB,1993-036ATY,2024-10-08T22:40:39.568224,14.36215192,0.0024139,74.0316,5.4520,196.9801,163.0547,0,U,35885,999,58842,1.4465E-03,4.211E-05,0
COSMOS 2251 DEB,1993-036AUB,2024-10-08T18:34:00.552864,14.55394341,0.0052264,74.0331,93.5005,332.0814,27.7546,0,U,35888,999,80011,3.7213E-03,1.6473E-04,0
COSMOS 2251 DEB,1993-036AUD,2024-10-08T09:51:37.024416,14.47810006,0.006195,73.9402,339.7774,204.4823,155.3392,0,U,35890,999,58900,3.7427E-02,1.44863E-03,0
COSMOS 2251 DEB,1993-036AUE,2024-10-08T16:16:13.676448,15.04472927,0.0081159,73.9948,274.9925,156.4671,204.0267,0,U,35891,999,60695,5.8238E-03,8.8678E-04,0
COSMOS 2251 DEB,1993-036AUG,2024-10-07T09:16:47.582112,14.83551781,0.0037721,73.6330,322.8390,239.8244,119.9193,0,U,35893,999,59589,1.668E-02,1.41935E-03,0
COSMOS 2251 DEB,1993-036AUJ,2024-10-08T14:46:47.530560,13.98352113,0.0211107,74.0506,12.1737,211.0259,147.8268,0,U,35895,999,52992,8.9162E-03,1.541E-04,0
COSMOS 2251 DEB,1993-036AUM,2024-10-06T17:43:34.539744,14.84634507,0.0096239,73.9951,84.4581,337.4468,39.9598,0,U,35898,999,60375,2.1269E-03,1.9553E-04,0
COSMOS 2251 DEB,1993-036AUP,2024-10-07T01:08:17.563200,14.84072558,0.0003409,74.0138,195.1084,269.5537,90.5251,0,U,35900,999,1772,1.7902E-02,1.52719E-03,0
COSMOS 2251 DEB,1993-036AUQ,2024-10-07T09:09:10.127808,14.71859167,0.0003581,74.0236,165.0594,323.2601,156.9214,0,U,35901,999,79708,1.1179E-02,7.0679E-04,0
COSMOS 2251 DEB,1993-036AUR,2024-10-08T00:42:21.990816,14.23199788,0.0104998,73.9842,294.3085,147.6837,213.0801,0,U,35902,999,54993,4.0025E-03,9.564E-05,0
COSMOS 2251 DEB,1993-036AUS,2024-10-09T00:32:13.827264,15.19458456,0.0038705,74.0538,31.1124,174.0473,186.1193,0,U,35903,999,60904,6.7306E-03,1.48464E-03,0
COSMOS 2251 DEB,1993-036AUT,2024-09-24T00:45:17.421696,14.93077444,0.0014402,74.0121,19.6126,297.6516,62.3204,0,U,35904,999,2004,1.5225E-02,1.6263E-03,0
COSMOS 2251 DEB,1993-036AUU,2024-10-08T22:44:31.534944,14.90207609,0.0104444,74.0373,357.7878,193.5215,166.3166,0,U,35905,999,82160,2.1457E-03,2.3107E-04,0
COSMOS 2251 DEB,1993-036AUZ,2024-10-09T13:08:02.019840,14.33629145,0.0022774,74.0353,17.5011,207.2273,152.7687,0,U,35959,999,78776,5.7504E-04,1.572E-05,0
COSMOS 2251 DEB,1993-036AVB,2024-10-08T14:54:01.897056,14.01799727,0.0201602,73.9295,238.9203,259.7016,98.1335,0,U,35961,999,56645,1.4542E-02,2.646E-04,0
COSMOS 2251 DEB,1993-036AVL,2024-10-07T21:26:24.566496,14.90670375,0.0017809,74.0292,342.4517,211.5598,148.4518,0,U,35970,999,80396,7.199E-03,7.1512E-04,0
COSMOS 2251 DEB,1993-036AVQ,2024-10-09T04:01:37.145856,14.85505320,0.0004099,74.0185,80.9393,308.1862,51.8948,0,U,35974,999,82521,1.3469E-02,1.18352E-03,0
COSMOS 2251 DEB,1993-036AVR,2024-10-08T00:12:52.510176,14.21826656,0.0118706,74.0538,25.3506,211.0386,148.3710,0,U,35975,999,79447,9.2858E-03,2.2011E-04,0
COSMOS 2251 DEB,1993-036AVS,2024-10-08T23:02:53.890944,14.46117608,0.0048624,74.0417,0.5948,179.2943,180.8293,0,U,35976,999,80394,5.7436E-03,2.0851E-04,0
COSMOS 2251 DEB,1993-036AVV,2024-10-06T12:16:04.840896,14.66914293,0.006768,74.0170,359.3145,242.7053,128.2360,0,U,35979,999,82377,3.4263E-03,1.9858E-04,0
COSMOS 2251 DEB,1993-036AVW,2024-10-07T13:33:51.901920,14.50988072,0.0059493,73.9156,225.9513,93.6179,267.1788,0,U,35980,999,55212,7.6183E-03,3.0935E-04,0
COSMOS 2251 DEB,1993-036AVY,2024-10-09T04:03:58.554144,14.58671864,0.0070453,74.0581,87.0210,265.7534,93.5577,0,U,35982,999,79892,2.8408E-03,1.3704E-04,0
COSMOS 2251 DEB,1993-036AWF,2024-10-09T12:57:38.360448,14.36197766,0.0022055,74.0419,352.5988,185.8300,174.2600,0,U,35989,999,81015,8.2518E-04,2.388E-05,0
COSMOS 2251 DEB,1993-036AWK,2024-10-08T17:16:37.068672,14.59784198,0.0032052,74.0175,78.3351,11.0064,349.1795,0,U,35993,999,54154,7.7408E-03,3.7418E-04,0
COSMOS 2251 DEB,1993-036AWN,2024-10-09T13:46:45.988896,14.97511099,0.0108268,74.0173,261.9369,105.8289,255.4865,0,U,35996,999,65875,1.3455E-03,1.7706E-04,0
COSMOS 2251 DEB,1993-036AWP,2024-10-08T08:01:53.162976,14.47364364,0.0013942,74.0444,274.6956,95.5247,264.7503,0,U,35997,999,64647,1.4562E-02,5.3851E-04,0
COSMOS 2251 DEB,1993-036AWU,2024-10-07T19:36:00.321696,15.07238731,0.0032766,73.9939,117.4071,7.8080,352.3613,0,U,36002,999,60871,7.4916E-03,1.1611E-03,0
COSMOS 2251 DEB,1993-036AWX,2024-10-08T17:58:27.602112,14.46336175,0.0060944,74.0284,177.9581,59.8642,300.8536,0,U,36005,999,81365,1.4937E-03,5.46E-05,0
COSMOS 2251 DEB,1993-036AXG,2024-10-08T10:49:02.363520,14.54946364,0.0062547,73.7745,177.9948,271.9030,87.4968,0,U,36045,999,2095,4.4962E-02,2.04526E-03,0
COSMOS 2251 DEB,1993-036AXH,2024-10-09T00:57:04.211712,14.61085711,0.0062498,74.0196,22.0356,276.4538,258.2092,0,U,36046,999,57717,2.6311E-03,1.3287E-04,0
COSMOS 2251 DEB,1993-036AXJ,2024-10-08T22:35:14.740512,14.72597425,0.0008891,74.0397,106.8012,291.9658,68.0569,0,U,36047,999,59561,7.4954E-03,4.8048E-04,0
COSMOS 2251 DEB,1993-036AXK,2024-10-09T12:26:03.069312,14.36692496,0.0026229,74.0605,8.0209,170.6312,200.5993,0,U,36048,999,79335,1.1778E-03,3.459E-05,0
COSMOS 2251 DEB,1993-036AXL,2024-10-08T05:52:14.033568,14.54973928,0.0011377,74.0271,219.5430,47.0376,313.1739,0,U,36049,999,79086,2.6023E-02,1.1406E-03,0
COSMOS 2251 DEB,1993-036AXM,2024-10-08T21:45:19.010592,14.91643432,0.0102564,74.0392,343.4364,179.1168,181.0216,0,U,36050,999,82442,2.0512E-03,2.2845E-04,0
COSMOS 2251 DEB,1993-036AXP,2024-10-08T08:12:49.828896,14.77474662,0.0002618,74.0200,145.3143,260.4678,99.6201,0,U,36052,999,80108,5.7863E-02,4.3604E-03,0
COSMOS 2251 DEB,1993-036AXQ,2024-10-08T14:22:53.841792,14.48055239,0.0041342,73.8784,252.9892,290.7483,68.9248,0,U,36053,999,81376,2.0125E-02,7.6483E-04,0
COSMOS 2251 DEB,1993-036AXS,2024-10-06T21:14:49.433568,14.65562977,0.0087807,74.0271,251.2694,92.3624,268.7601,0,U,36055,999,76955,4.0527E-02,2.40665E-03,0
COSMOS 2251 DEB,1993-036AXV,2024-10-08T22:33:08.575776,14.54720424,0.0047951,74.0220,130.3582,9.1251,351.0771,0,U,36058,999,59851,2.3672E-03,1.0277E-04,0
COSMOS 2251 DEB,1993-036AXX,2024-10-07T11:14:15.939456,14.40255663,0.0014158,74.0299,313.4399,164.5423,195.6167,0,U,36060,999,78796,1.6575E-03,5.231E-05,0
COSMOS 2251 DEB,1993-036AXY,2024-10-09T02:44:49.295616,14.32430149,0.0040039,74.0249,65.4646,257.0780,102.5898,0,U,36061,999,58949,1.8926E-03,5.145E-05,0
COSMOS 2251 DEB,1993-036AYB,2024-10-02T23:52:42.829824,14.70748236,0.0048684,73.8322,150.5016,144.3073,216.1369,0,U,36064,999,59212,1.2727E-02,7.9969E-04,0
COSMOS 2251 DEB,1993-036AYJ,2024-10-07T23:12:55.927872,14.86812968,0.0005941,74.0222,167.5746,268.2983,91.7516,0,U,36071,999,58548,1.7401E-02,1.58824E-03,0
COSMOS 2251 DEB,1993-036AYL,2024-10-08T14:26:08.801664,14.34020780,0.0025198,74.0353,30.5694,208.0884,151.8911,0,U,36073,999,79010,1.8508E-03,5.165E-05,0
COSMOS 2251 DEB,1993-036AYM,2024-10-08T16:47:00.980160,14.38805117,0.0048178,73.9955,59.4602,253.9613,105.6232,0,U,36074,999,79712,1.1753E-02,3.6801E-04,0
COSMOS 2251 DEB,1993-036AYT,2024-10-08T10:18:23.060448,14.27148639,0.0094635,74.0690,335.0561,110.3334,250.8014,0,U,36366,999,80134,3.0007E-02,7.7622E-04,0
COSMOS 2251 DEB,1993-036AYU,2024-10-09T03:54:42.664320,13.83570631,0.0266664,74.0981,234.7947,50.2454,312.1834,0,U,36367,999,76837,9.5084E-03,1.38E-04,0
COSMOS 2251 DEB,1993-036AYV,2024-09-27T01:40:26.806080,14.42159066,0.011233,74.1423,131.5583,126.3544,234.8043,0,U,36368,999,54146,4.4954E-02,1.63289E-03,0
COSMOS 2251 DEB,1993-036AYW,2024-10-06T11:04:31.837440,14.61483547,0.0015112,74.0373,186.5382,17.0853,343.0819,0,U,36369,999,79578,6.6013E-03,3.2913E-04,0
COSMOS 2251 DEB,1993-036AYY,2024-10-01T17:57:03.162528,14.56621730,0.0013345,74.0172,282.6149,55.8671,304.3756,0,U,36371,999,65047,5.2706E-03,2.3589E-04,0
COSMOS 2251 DEB,1993-036AZG,2024-10-07T01:17:45.739104,14.34823924,0.0047919,74.0152,19.9124,252.4250,281.4206,0,U,36379,999,58633,1.7316E-03,4.955E-05,0
COSMOS 2251 DEB,1993-036AZM,2024-10-09T06:04:17.406336,15.01126703,0.0008035,74.0088,110.8178,143.6672,216.5062,0,U,36384,999,80876,1.7133E-02,2.26803E-03,0
COSMOS 2251 DEB,1993-036AZN,2024-10-09T09:09:54.042336,14.58673079,0.0172402,73.9776,265.3257,183.0333,176.9806,0,U,36385,999,78810,5.5503E-03,3.1925E-04,0
COSMOS 2251 DEB,1993-036AZT,2024-10-08T22:14:11.533632,14.36210301,0.0018179,74.0393,345.2623,185.7651,347.6872,0,U,36420,999,78986,6.112E-04,1.761E-05,0
COSMOS 2251 DEB,1993-036AZX,2024-10-09T08:44:37.483872,14.63805881,0.0066227,74.1730,252.3477,185.2985,174.7492,0,U,36424,999,77744,2.7688E-02,1.52406E-03,0
COSMOS 2251 DEB,1993-036BAD,2024-10-06T00:50:48.099552,14.26232633,0.0097521,74.0070,173.1197,63.2132,297.8951,0,U,36430,999,58384,2.6044E-03,6.544E-05,0
COSMOS 2251 DEB,1993-036BAL,2024-10-08T22:01:07.305888,14.59362336,0.0026263,73.9464,146.5116,116.9868,243.3983,0,U,36437,999,79603,6.3497E-03,3.0303E-04,0
COSMOS 2251 DEB,1993-036BAN,2024-10-08T22:37:06.729600,13.45783797,0.0433014,73.9708,1.7821,57.8150,306.4184,0,U,36439,999,52825,4.9616E-03,5.2E-05,0
COSMOS 2251 DEB,1993-036BAQ,2024-10-08T08:26:59.612640,14.96688832,0.0130808,73.8379,158.2757,348.1556,11.6556,0,U,36441,999,80503,6.4856E-03,8.9134E-04,0
